"","Ensembl_ID","Symbol"
"2997","MIMAT0022726","hsa-miR-1306-5p"
"2998","MI0022661","hsa-mir-6816"
"2999","MIMAT0027532","hsa-miR-6816-5p"
"3000","MIMAT0027533","hsa-miR-6816-3p"
"3001","MI0006348","hsa-mir-1286"
"3002","MIMAT0005877","hsa-miR-1286"
"3003","MI0003664","hsa-mir-649"
"3004","MIMAT0003319","hsa-miR-649"
"3005","MI0005568","hsa-mir-301b"
"3006","MIMAT0004958","hsa-miR-301b-3p"
"3007","MIMAT0032026","hsa-miR-301b-5p"
"3008","MI0000748","hsa-mir-130b"
"3009","MIMAT0004680","hsa-miR-130b-5p"
"3010","MIMAT0000691","hsa-miR-130b-3p"
"3011","MI0003665","hsa-mir-650"
"3012","MIMAT0003320","hsa-miR-650"
"3013","MI0019115","hsa-mir-5571"
"3014","MIMAT0022257","hsa-miR-5571-5p"
"3015","MIMAT0022258","hsa-miR-5571-3p"
"3016","MI0022662","hsa-mir-6817"
"3017","MIMAT0027534","hsa-miR-6817-5p"
"3018","MIMAT0027535","hsa-miR-6817-3p"
"3019","MI0006345","hsa-mir-548j"
"3020","MIMAT0005875","hsa-miR-548j-5p"
"3021","MIMAT0026737","hsa-miR-548j-3p"
"3022","MI0014247","hsa-mir-3199-1"
"3023","MIMAT0015084","hsa-miR-3199"
"3024","MI0014248","hsa-mir-3199-2"
"3025","MIMAT0015084_1","hsa-miR-3199"
"3026","MI0019412","hsa-mir-5739"
"3027","MIMAT0023116","hsa-miR-5739"
"3028","MI0022663","hsa-mir-6818"
"3029","MIMAT0027536","hsa-miR-6818-5p"
"3030","MIMAT0027537","hsa-miR-6818-3p"
"3031","MI0014249","hsa-mir-3200"
"3032","MIMAT0017392","hsa-miR-3200-5p"
"3033","MIMAT0015085","hsa-miR-3200-3p"
"3034","MI0016438","hsa-mir-3928"
"3035","MIMAT0018205","hsa-miR-3928-3p"
"3036","MIMAT0027037","hsa-miR-3928-5p"
"3037","MI0022960","hsa-mir-7109"
"3038","MIMAT0028115","hsa-miR-7109-5p"
"3039","MIMAT0028116","hsa-miR-7109-3p"
"3040","MI0017405","hsa-mir-4764"
"3041","MIMAT0019914","hsa-miR-4764-5p"
"3042","MIMAT0019915","hsa-miR-4764-3p"
"3043","MI0016413","hsa-mir-3909"
"3044","MIMAT0018183","hsa-miR-3909"
"3045","MI0020346","hsa-mir-6069"
"3046","MIMAT0023694","hsa-miR-6069"
"3047","MI0022664","hsa-mir-6819"
"3048","MIMAT0027538","hsa-miR-6819-5p"
"3049","MIMAT0027539","hsa-miR-6819-3p"
"3050","MI0003682","hsa-mir-658"
"3051","MIMAT0003336","hsa-miR-658"
"3052","MI0003683","hsa-mir-659"
"3053","MIMAT0003337","hsa-miR-659-3p"
"3054","MIMAT0022710","hsa-miR-659-5p"
"3055","MI0022665","hsa-mir-6820"
"3056","MIMAT0027540","hsa-miR-6820-5p"
"3057","MIMAT0027541","hsa-miR-6820-3p"
"3058","MI0016901","hsa-mir-4534"
"3059","MIMAT0019073","hsa-miR-4534"
"3060","MI0017407","hsa-mir-4766"
"3061","MIMAT0019917","hsa-miR-4766-5p"
"3062","MIMAT0019918","hsa-miR-4766-3p"
"3063","MI0006428","hsa-mir-1281"
"3064","MIMAT0005939","hsa-miR-1281"
"3065","MI0022736","hsa-mir-6889"
"3066","MIMAT0027678","hsa-miR-6889-5p"
"3067","MIMAT0027679","hsa-miR-6889-3p"
"3068","MI0000091","hsa-mir-33a"
"3069","MIMAT0000091","hsa-miR-33a-5p"
"3070","MIMAT0004506","hsa-miR-33a-3p"
"3071","MI0016902","hsa-mir-378i"
"3072","MIMAT0019074","hsa-miR-378i"
"3073","MI0006384","hsa-mir-1249"
"3074","MIMAT0005901","hsa-miR-1249-3p"
"3075","MIMAT0032029","hsa-miR-1249-5p"
"3076","MI0017403","hsa-mir-4762"
"3077","MIMAT0019910","hsa-miR-4762-5p"
"3078","MIMAT0019911","hsa-miR-4762-3p"
"3079","MI0016009","hsa-mir-3619"
"3080","MIMAT0017999","hsa-miR-3619-5p"
"3081","MIMAT0019219","hsa-miR-3619-3p"
"3082","MI0000062","hsa-let-7a-3"
"3083","MIMAT0000062_1","hsa-let-7a-5p"
"3084","MIMAT0004481","hsa-let-7a-3p"
"3085","MI0017404","hsa-mir-4763"
"3086","MIMAT0019912","hsa-miR-4763-5p"
"3087","MIMAT0019913","hsa-miR-4763-3p"
"3088","MI0000063","hsa-let-7b"
"3089","MIMAT0000063","hsa-let-7b-5p"
"3090","MIMAT0004482","hsa-let-7b-3p"
"3091","MI0014250","hsa-mir-3201"
"3092","MIMAT0015086","hsa-miR-3201"
"3093","MI0016903","hsa-mir-4535"
"3094","MIMAT0019075","hsa-miR-4535"
"3095","MI0016068","hsa-mir-3667"
"3096","MIMAT0018089","hsa-miR-3667-5p"
"3097","MIMAT0018090","hsa-miR-3667-3p"
"3098","MI0022666","hsa-mir-6821"
"3099","MIMAT0027542","hsa-miR-6821-5p"
"3100","MIMAT0027543","hsa-miR-6821-3p"
"3101","MI0039716","hsa-mir-12114"
"3102","MIMAT0049008","hsa-miR-12114"
"3103","MI0017437","hsa-mir-4790"
"3104","MIMAT0019961","hsa-miR-4790-5p"
"3105","MIMAT0019962","hsa-miR-4790-3p"
"3106","MI0039729","hsa-mir-12127"
"3107","MIMAT0049021","hsa-miR-12127"
"3108","MI0014154","hsa-mir-378b"
"3109","MIMAT0014999","hsa-miR-378b"
"3110","MI0005560","hsa-mir-885"
"3111","MIMAT0004947","hsa-miR-885-5p"
"3112","MIMAT0004948","hsa-miR-885-3p"
"3113","MI0015878","hsa-mir-4270"
"3114","MIMAT0016900","hsa-miR-4270"
"3115","MI0014155","hsa-mir-3134"
"3116","MIMAT0015000","hsa-miR-3134"
"3117","MI0003569","hsa-mir-563"
"3118","MIMAT0003227","hsa-miR-563"
"3119","MI0016135","hsa-mir-3714"
"3120","MIMAT0018165","hsa-miR-3714"
"3121","MI0017438","hsa-mir-4791"
"3122","MIMAT0019963","hsa-miR-4791"
"3123","MI0014156","hsa-mir-3135a"
"3124","MIMAT0015001","hsa-miR-3135a"
"3125","MI0016785","hsa-mir-4442"
"3126","MIMAT0018960","hsa-miR-4442"
"3127","MI0014157","hsa-mir-466"
"3128","MIMAT0015002","hsa-miR-466"
"3129","MI0022210","hsa-mir-548ay"
"3130","MIMAT0025452","hsa-miR-548ay-5p"
"3131","MIMAT0025453","hsa-miR-548ay-3p"
"3132","MI0000727","hsa-mir-128-2"
"3133","MIMAT0000424_1","hsa-miR-128-3p"
"3134","MIMAT0031095","hsa-miR-128-2-5p"
"3135","MI0000083","hsa-mir-26a-1"
"3136","MIMAT0000082_1","hsa-miR-26a-5p"
"3137","MIMAT0004499","hsa-miR-26a-1-3p"
"3138","MI0022667","hsa-mir-6822"
"3139","MIMAT0027544","hsa-miR-6822-5p"
"3140","MIMAT0027545","hsa-miR-6822-3p"
"3141","MI0000476","hsa-mir-138-1"
"3142","MIMAT0000430_1","hsa-miR-138-5p"
"3143","MIMAT0004607","hsa-miR-138-1-3p"
"3144","MI0003570","hsa-mir-564"
"3145","MIMAT0003228","hsa-miR-564"
"3146","MI0006313","hsa-mir-1226"
"3147","MIMAT0005576","hsa-miR-1226-5p"
"3148","MIMAT0005577","hsa-miR-1226-3p"
"3149","MI0016786","hsa-mir-4443"
"3150","MIMAT0018961","hsa-miR-4443"
"3151","MI0010634","hsa-mir-2115"
"3152","MIMAT0011158","hsa-miR-2115-5p"
"3153","MIMAT0011159","hsa-miR-2115-3p"
"3154","MI0022668","hsa-mir-6823"
"3155","MIMAT0027546","hsa-miR-6823-5p"
"3156","MIMAT0027547","hsa-miR-6823-3p"
"3157","MI0012488","hsa-mir-711"
"3158","MIMAT0012734","hsa-miR-711"
"3159","MI0022669","hsa-mir-6824"
"3160","MIMAT0027548","hsa-miR-6824-5p"
"3161","MIMAT0027549","hsa-miR-6824-3p"
"3162","MI0017440","hsa-mir-4793"
"3163","MIMAT0019965","hsa-miR-4793-5p"
"3164","MIMAT0019966","hsa-miR-4793-3p"
"3165","MI0001448","hsa-mir-425"
"3166","MIMAT0003393","hsa-miR-425-5p"
"3167","MIMAT0001343","hsa-miR-425-3p"
"3168","MI0000465","hsa-mir-191"
"3169","MIMAT0000440","hsa-miR-191-5p"
"3170","MIMAT0001618","hsa-miR-191-3p"
"3171","MI0022737","hsa-mir-6890"
"3172","MIMAT0027680","hsa-miR-6890-5p"
"3173","MIMAT0027681","hsa-miR-6890-3p"
"3174","MI0015879","hsa-mir-4271"
"3175","MIMAT0016901","hsa-miR-4271"
"3176","MI0018172","hsa-mir-5193"
"3177","MIMAT0021124","hsa-miR-5193"
"3178","MI0019797","hsa-mir-5787"
"3179","MIMAT0023252","hsa-miR-5787"
"3180","MI0022719","hsa-mir-6872"
"3181","MIMAT0027644","hsa-miR-6872-5p"
"3182","MIMAT0027645","hsa-miR-6872-3p"
"3183","MI0017434","hsa-mir-4787"
"3184","MIMAT0019956","hsa-miR-4787-5p"
"3185","MIMAT0019957","hsa-miR-4787-3p"
"3186","MI0000433","hsa-let-7g"
"3187","MIMAT0000414","hsa-let-7g-5p"
"3188","MIMAT0004584","hsa-let-7g-3p"
"3189","MI0000452","hsa-mir-135a-1"
"3190","MIMAT0000428_1","hsa-miR-135a-5p"
"3191","MIMAT0004595","hsa-miR-135a-3p"
"3192","MI0025900","hsa-mir-8064"
"3193","MIMAT0030991","hsa-miR-8064"
"3194","MI0016594","hsa-mir-3938"
"3195","MIMAT0018353","hsa-miR-3938"
"3196","MI0029321","hsa-mir-548bb"
"3197","MIMAT0035703","hsa-miR-548bb-5p"
"3198","MIMAT0035704","hsa-miR-548bb-3p"
"3199","MI0015880","hsa-mir-4272"
"3200","MIMAT0016902","hsa-miR-4272"
"3201","MI0014158","hsa-mir-3136"
"3202","MIMAT0015003","hsa-miR-3136-5p"
"3203","MIMAT0019203","hsa-miR-3136-3p"
"3204","MI0006431","hsa-mir-1284"
"3205","MIMAT0005941","hsa-miR-1284"
"3206","MI0019111","hsa-mir-4444-2"
"3207","MIMAT0018962_1","hsa-miR-4444"
"3208","MI0006657","hsa-mir-1324"
"3209","MIMAT0005956","hsa-miR-1324"
"3210","MI0015881","hsa-mir-4273"
"3211","MIMAT0016903","hsa-miR-4273"
"3212","MI0016430","hsa-mir-3923"
"3213","MIMAT0018198","hsa-miR-3923"
"3214","MI0019292","hsa-mir-5688"
"3215","MIMAT0022479","hsa-miR-5688"
"3216","MI0017442","hsa-mir-4795"
"3217","MIMAT0019968","hsa-miR-4795-5p"
"3218","MIMAT0019969","hsa-miR-4795-3p"
"3219","MI0025896","hsa-mir-8060"
"3220","MIMAT0030987","hsa-miR-8060"
"3221","MI0016428","hsa-mir-3921"
"3222","MIMAT0018196","hsa-miR-3921"
"3223","MI0016752","hsa-mir-548ab"
"3224","MIMAT0018928","hsa-miR-548ab"
"3225","MI0016788","hsa-mir-4445"
"3226","MIMAT0018963","hsa-miR-4445-5p"
"3227","MIMAT0018964","hsa-miR-4445-3p"
"3228","MI0003573","hsa-mir-567"
"3229","MIMAT0003231","hsa-miR-567"
"3230","MI0031828","hsa-mir-9900"
"3231","MIMAT0039320","hsa-miR-9900"
"3232","MI0025912","hsa-mir-8076"
"3233","MIMAT0031003","hsa-miR-8076"
"3234","MI0016789","hsa-mir-4446"
"3235","MIMAT0019233","hsa-miR-4446-5p"
"3236","MIMAT0018965","hsa-miR-4446-3p"
"3237","MI0003574","hsa-mir-568"
"3238","MIMAT0003232","hsa-miR-568"
"3239","MI0017443","hsa-mir-4796"
"3240","MIMAT0019970","hsa-miR-4796-5p"
"3241","MIMAT0019971","hsa-miR-4796-3p"
"3242","MI0016790","hsa-mir-4447"
"3243","MIMAT0018966","hsa-miR-4447"
"3244","MI0039501","hsa-mir-6529"
"3245","MIMAT0048637","hsa-miR-6529-5p"
"3246","MIMAT0048638","hsa-miR-6529-3p"
"3247","MI0000240","hsa-mir-198"
"3248","MIMAT0000228","hsa-miR-198"
"3249","MI0019282","hsa-mir-5682"
"3250","MIMAT0022470","hsa-miR-5682"
"3251","MI0022961","hsa-mir-7110"
"3252","MIMAT0028117","hsa-miR-7110-5p"
"3253","MIMAT0028118","hsa-miR-7110-3p"
"3254","MI0017868","hsa-mir-5002"
"3255","MIMAT0021023","hsa-miR-5002-5p"
"3256","MIMAT0021024","hsa-miR-5002-3p"
"3257","MI0020360","hsa-mir-6083"
"3258","MIMAT0023708","hsa-miR-6083"
"3259","MI0014159","hsa-mir-544b"
"3260","MIMAT0015004","hsa-miR-544b"
"3261","MI0017981","hsa-mir-5092"
"3262","MIMAT0021084","hsa-miR-5092"
"3263","MI0006421","hsa-mir-548i-1"
"3264","MIMAT0005935","hsa-miR-548i"
"3265","MI0022670","hsa-mir-6825"
"3266","MIMAT0027550","hsa-miR-6825-5p"
"3267","MIMAT0027551","hsa-miR-6825-3p"
"3268","MI0025752","hsa-mir-7976"
"3269","MIMAT0031179","hsa-miR-7976"
"3270","MI0039726","hsa-mir-12124"
"3271","MIMAT0049018","hsa-miR-12124"
"3272","MI0022671","hsa-mir-6826"
"3273","MIMAT0027552","hsa-miR-6826-5p"
"3274","MIMAT0027553","hsa-miR-6826-3p"
"3275","MI0019312","hsa-mir-5704"
"3276","MIMAT0022498","hsa-miR-5704"
"3277","MI0022672","hsa-mir-6827"
"3278","MIMAT0027554","hsa-miR-6827-5p"
"3279","MIMAT0027555","hsa-miR-6827-3p"
"3280","MI0017435","hsa-mir-4788"
"3281","MIMAT0019958","hsa-miR-4788"
"3282","MI0018165","hsa-mir-5186"
"3283","MIMAT0021116","hsa-miR-5186"
"3284","MI0016425","hsa-mir-3919"
"3285","MIMAT0018193","hsa-miR-3919"
"3286","MI0000438","hsa-mir-15b"
"3287","MIMAT0000417","hsa-miR-15b-5p"
"3288","MIMAT0004586","hsa-miR-15b-3p"
"3289","MI0000115","hsa-mir-16-2"
"3290","MIMAT0000069_1","hsa-miR-16-5p"
"3291","MIMAT0004518","hsa-miR-16-2-3p"
"3292","MI0006398","hsa-mir-1263"
"3293","MIMAT0005915","hsa-miR-1263"
"3294","MI0003575","hsa-mir-551b"
"3295","MIMAT0004794","hsa-miR-551b-5p"
"3296","MIMAT0003233","hsa-miR-551b-3p"
"3297","MI0022673","hsa-mir-6828"
"3298","MIMAT0027556","hsa-miR-6828-5p"
"3299","MIMAT0027557","hsa-miR-6828-3p"
"3300","MI0003576","hsa-mir-569"
"3301","MIMAT0003234","hsa-miR-569"
"3302","MI0017436","hsa-mir-4789"
"3303","MIMAT0019959","hsa-miR-4789-5p"
"3304","MIMAT0019960","hsa-miR-4789-3p"
"3305","MI0025753","hsa-mir-7977"
"3306","MIMAT0031180","hsa-miR-7977"
"3307","MI0016791","hsa-mir-4448"
"3308","MIMAT0018967","hsa-miR-4448"
"3309","MI0003764","hsa-mir-1224"
"3310","MIMAT0005458","hsa-miR-1224-5p"
"3311","MIMAT0005459","hsa-miR-1224-3p"
"3312","MI0019147","hsa-mir-5588"
"3313","MIMAT0022295","hsa-miR-5588-5p"
"3314","MIMAT0022296","hsa-miR-5588-3p"
"3315","MI0019130","hsa-mir-548aq"
"3316","MIMAT0022263","hsa-miR-548aq-5p"
"3317","MIMAT0022264","hsa-miR-548aq-3p"
"3318","MI0006383","hsa-mir-1248"
"3319","MIMAT0005900","hsa-miR-1248"
"3320","MI0000086","hsa-mir-28"
"3321","MIMAT0000085","hsa-miR-28-5p"
"3322","MIMAT0004502","hsa-miR-28-3p"
"3323","MI0005769","hsa-mir-944"
"3324","MIMAT0004987","hsa-miR-944"
"3325","MI0014160","hsa-mir-3137"
"3326","MIMAT0015005","hsa-miR-3137"
"3327","MI0003577","hsa-mir-570"
"3328","MIMAT0003235","hsa-miR-570-3p"
"3329","MIMAT0022707","hsa-miR-570-5p"
"3330","MI0022674","hsa-mir-6829"
"3331","MIMAT0027558","hsa-miR-6829-5p"
"3332","MIMAT0027559","hsa-miR-6829-3p"
"3333","MI0017444","hsa-mir-4797"
"3334","MIMAT0019972","hsa-miR-4797-5p"
"3335","MIMAT0019973","hsa-miR-4797-3p"
"3336","MI0005714","hsa-mir-922"
"3337","MIMAT0004972","hsa-miR-922"
"3338","MI0003578","hsa-mir-571"
"3339","MIMAT0003236","hsa-miR-571"
"3340","MI0005768","hsa-mir-943"
"3341","MIMAT0004986","hsa-miR-943"
"3342","MI0017448","hsa-mir-4800"
"3343","MIMAT0019978","hsa-miR-4800-5p"
"3344","MIMAT0019979","hsa-miR-4800-3p"
"3345","MI0016749","hsa-mir-378d-1"
"3346","MIMAT0018926","hsa-miR-378d"
"3347","MI0017445","hsa-mir-4798"
"3348","MIMAT0019974","hsa-miR-4798-5p"
"3349","MIMAT0019975","hsa-miR-4798-3p"
"3350","MI0015884","hsa-mir-4274"
"3351","MIMAT0016906","hsa-miR-4274"
"3352","MI0000097","hsa-mir-95"
"3353","MIMAT0000094","hsa-miR-95-3p"
"3354","MIMAT0026473","hsa-miR-95-5p"
"3355","MI0006422","hsa-mir-548i-2"
"3356","MIMAT0005935_1","hsa-miR-548i"
"3357","MI0014161","hsa-mir-3138"
"3358","MIMAT0015006","hsa-miR-3138"
"3359","MI0003579","hsa-mir-572"
"3360","MIMAT0003237","hsa-miR-572"
"3361","MI0039715","hsa-mir-12113"
"3362","MIMAT0049007","hsa-miR-12113"
"3363","MI0017980","hsa-mir-5091"
"3364","MIMAT0021083","hsa-miR-5091"
"3365","MI0000294","hsa-mir-218-1"
"3366","MIMAT0000275","hsa-miR-218-5p"
"3367","MIMAT0004565","hsa-miR-218-1-3p"
"3368","MI0025754","hsa-mir-7978"
"3369","MIMAT0031181","hsa-miR-7978"
"3370","MI0039717","hsa-mir-12115"
"3371","MIMAT0049009","hsa-miR-12115"
"3372","MI0003580","hsa-mir-573"
"3373","MIMAT0003238","hsa-miR-573"
"3374","MI0015883","hsa-mir-4275"
"3375","MIMAT0016905","hsa-miR-4275"
"3376","MI0006435","hsa-mir-1255b-1"
"3377","MIMAT0005945_1","hsa-miR-1255b-5p"
"3378","MI0017449","hsa-mir-4801"
"3379","MIMAT0019980","hsa-miR-4801"
"3380","MI0003581","hsa-mir-574"
"3381","MIMAT0004795","hsa-miR-574-5p"
"3382","MIMAT0003239","hsa-miR-574-3p"
"3383","MI0019151","hsa-mir-5591"
"3384","MIMAT0022301","hsa-miR-5591-5p"
"3385","MIMAT0022302","hsa-miR-5591-3p"
"3386","MI0017450","hsa-mir-4802"
"3387","MIMAT0019981","hsa-miR-4802-5p"
"3388","MIMAT0019982","hsa-miR-4802-3p"
"3389","MI0025889","hsa-mir-8053"
"3390","MIMAT0030980","hsa-miR-8053"
"3391","MI0016792","hsa-mir-4449"
"3392","MIMAT0018968","hsa-miR-4449"
"3393","MI0016793","hsa-mir-548ag-1"
"3394","MIMAT0018969_1","hsa-miR-548ag"
"3395","MI0006406","hsa-mir-1269a"
"3396","MIMAT0005923","hsa-miR-1269a"
"3397","MI0016795","hsa-mir-4450"
"3398","MIMAT0018971","hsa-miR-4450"
"3399","MI0016796","hsa-mir-548ah"
"3400","MIMAT0018972","hsa-miR-548ah-5p"
"3401","MIMAT0020957","hsa-miR-548ah-3p"
"3402","MI0003582","hsa-mir-575"
"3403","MIMAT0003240","hsa-miR-575"
"3404","MI0016797","hsa-mir-4451"
"3405","MIMAT0018973","hsa-miR-4451"
"3406","MI0016798","hsa-mir-4452"
"3407","MIMAT0018974","hsa-miR-4452"
"3408","MI0019313","hsa-mir-5705"
"3409","MIMAT0022499","hsa-miR-5705"
"3410","MI0016085","hsa-mir-3684"
"3411","MIMAT0018112","hsa-miR-3684"
"3412","MI0025902","hsa-mir-8066"
"3413","MIMAT0030993","hsa-miR-8066"
"3414","MI0006389","hsa-mir-1255a"
"3415","MIMAT0005906","hsa-miR-1255a"
"3416","MI0003583","hsa-mir-576"
"3417","MIMAT0003241","hsa-miR-576-5p"
"3418","MIMAT0004796","hsa-miR-576-3p"
"3419","MI0005775","hsa-mir-297"
"3420","MIMAT0004450","hsa-miR-297"
"3421","MI0000775","hsa-mir-367"
"3422","MIMAT0004686","hsa-miR-367-5p"
"3423","MIMAT0000719","hsa-miR-367-3p"
"3424","MI0000774","hsa-mir-302d"
"3425","MIMAT0004685","hsa-miR-302d-5p"
"3426","MIMAT0000718","hsa-miR-302d-3p"
"3427","MI0000738","hsa-mir-302a"
"3428","MIMAT0000683","hsa-miR-302a-5p"
"3429","MIMAT0000684","hsa-miR-302a-3p"
"3430","MI0000773","hsa-mir-302c"
"3431","MIMAT0000716","hsa-miR-302c-5p"
"3432","MIMAT0000717","hsa-miR-302c-3p"
"3433","MI0000772","hsa-mir-302b"
"3434","MIMAT0000714","hsa-miR-302b-5p"
"3435","MIMAT0000715","hsa-miR-302b-3p"
"3436","MI0006373","hsa-mir-1243"
"3437","MIMAT0005894","hsa-miR-1243"
"3438","MI0025918","hsa-mir-8082"
"3439","MIMAT0031009","hsa-miR-8082"
"3440","MI0003584","hsa-mir-577"
"3441","MIMAT0003242","hsa-miR-577"
"3442","MI0010488","hsa-mir-2054"
"3443","MIMAT0009979","hsa-miR-2054"
"3444","MI0014162","hsa-mir-3139"
"3445","MIMAT0015007","hsa-miR-3139"
"3446","MI0025519","hsa-mir-7849"
"3447","MIMAT0030424","hsa-miR-7849-3p"
"3448","MI0006395","hsa-mir-548g"
"3449","MIMAT0005912","hsa-miR-548g-3p"
"3450","MIMAT0022722","hsa-miR-548g-5p"
"3451","MI0017446","hsa-mir-4799"
"3452","MIMAT0019976","hsa-miR-4799-5p"
"3453","MIMAT0019977","hsa-miR-4799-3p"
"3454","MI0014163","hsa-mir-3140"
"3455","MIMAT0015008","hsa-miR-3140-3p"
"3456","MIMAT0019204","hsa-miR-3140-5p"
"3457","MI0016799","hsa-mir-4453"
"3458","MIMAT0018975","hsa-miR-4453"
"3459","MI0016089","hsa-mir-3688-1"
"3460","MIMAT0018116","hsa-miR-3688-3p"
"3461","MIMAT0019223","hsa-miR-3688-5p"
"3462","MI0017447","hsa-mir-3688-2"
"3463","MIMAT0019223_1","hsa-miR-3688-5p"
"3464","MIMAT0018116_1","hsa-miR-3688-3p"
"3465","MI0016800","hsa-mir-4454"
"3466","MIMAT0018976","hsa-miR-4454"
"3467","MI0003585","hsa-mir-578"
"3468","MIMAT0003243","hsa-miR-578"
"3469","MI0020359","hsa-mir-6082"
"3470","MIMAT0023707","hsa-miR-6082"
"3471","MI0014164","hsa-mir-548t"
"3472","MIMAT0015009","hsa-miR-548t-5p"
"3473","MIMAT0022730","hsa-miR-548t-3p"
"3474","MI0015882","hsa-mir-4276"
"3475","MIMAT0016904","hsa-miR-4276"
"3476","MI0006372","hsa-mir-1305"
"3477","MIMAT0005893","hsa-miR-1305"
"3478","MI0016602","hsa-mir-3945"
"3479","MIMAT0018361","hsa-miR-3945"
"3480","MI0016801","hsa-mir-4455"
"3481","MIMAT0018977","hsa-miR-4455"
"3482","MI0017262","hsa-mir-4635"
"3483","MIMAT0019692","hsa-miR-4635"
"3484","MI0016803","hsa-mir-4457"
"3485","MIMAT0018979","hsa-miR-4457"
"3486","MI0020352","hsa-mir-6075"
"3487","MIMAT0023700","hsa-miR-6075"
"3488","MI0015886","hsa-mir-4277"
"3489","MIMAT0016908","hsa-miR-4277"
"3490","MI0015888","hsa-mir-4278"
"3491","MIMAT0016910","hsa-miR-4278"
"3492","MI0016804","hsa-mir-4458"
"3493","MIMAT0018980","hsa-miR-4458"
"3494","MI0017263","hsa-mir-4636"
"3495","MIMAT0019693","hsa-miR-4636"
"3496","MI0033421","hsa-mir-10397"
"3497","MIMAT0041625","hsa-miR-10397-5p"
"3498","MIMAT0041626","hsa-miR-10397-3p"
"3499","MI0021276","hsa-mir-6131"
"3500","MIMAT0024615","hsa-miR-6131"
"3501","MI0017264","hsa-mir-4637"
"3502","MIMAT0019694","hsa-miR-4637"
"3503","MI0005562","hsa-mir-887"
"3504","MIMAT0004951","hsa-miR-887-3p"
"3505","MIMAT0026720","hsa-miR-887-5p"
"3506","MI0033668","hsa-mir-10522"
"3507","MIMAT0041991","hsa-miR-10522-5p"
"3508","MI0015887","hsa-mir-4279"
"3509","MIMAT0016909","hsa-miR-4279"
"3510","MI0003586","hsa-mir-579"
"3511","MIMAT0003244","hsa-miR-579-3p"
"3512","MIMAT0026616","hsa-miR-579-5p"
"3513","MI0003587","hsa-mir-580"
"3514","MIMAT0003245","hsa-miR-580-3p"
"3515","MIMAT0026617","hsa-miR-580-5p"
"3516","MI0016050","hsa-mir-3650"
"3517","MIMAT0018070","hsa-miR-3650"
"3518","MI0003588","hsa-mir-581"
"3519","MIMAT0003246","hsa-miR-581"
"3520","MI0001648","hsa-mir-449a"
"3521","MIMAT0001541","hsa-miR-449a"
"3522","MI0003673","hsa-mir-449b"
"3523","MIMAT0003327","hsa-miR-449b-5p"
"3524","MIMAT0009203","hsa-miR-449b-3p"
"3525","MI0003823","hsa-mir-449c"
"3526","MIMAT0010251","hsa-miR-449c-5p"
"3527","MIMAT0013771","hsa-miR-449c-3p"
"3528","MI0019291","hsa-mir-5687"
"3529","MIMAT0022478","hsa-miR-5687"
"3530","MI0016780","hsa-mir-548ae-2"
"3531","MIMAT0018954_1","hsa-miR-548ae-3p"
"3532","MIMAT0032115","hsa-miR-548ae-5p"
"3533","MI0003589","hsa-mir-582"
"3534","MIMAT0003247","hsa-miR-582-5p"
"3535","MIMAT0004797","hsa-miR-582-3p"
"3536","MI0017451","hsa-mir-4803"
"3537","MIMAT0019983","hsa-miR-4803"
"3538","MI0017452","hsa-mir-4804"
"3539","MIMAT0019984","hsa-miR-4804-5p"
"3540","MIMAT0019985","hsa-miR-4804-3p"
"3541","MI0016995","hsa-mir-3977"
"3542","MIMAT0019362","hsa-miR-3977"
"3543","MI0015889","hsa-mir-4280"
"3544","MIMAT0016911","hsa-miR-4280"
"3545","MI0000467","hsa-mir-9-2"
"3546","MIMAT0000441_2","hsa-miR-9-5p"
"3547","MIMAT0000442_2","hsa-miR-9-3p"
"3548","MI0016061","hsa-mir-3660"
"3549","MIMAT0018081","hsa-miR-3660"
"3550","MI0011284","hsa-mir-2277"
"3551","MIMAT0017352","hsa-miR-2277-5p"
"3552","MIMAT0011777","hsa-miR-2277-3p"
"3553","MI0003590","hsa-mir-583"
"3554","MIMAT0003248","hsa-miR-583"
"3555","MI0006420","hsa-mir-548p"
"3556","MIMAT0005934","hsa-miR-548p"
"3557","MI0006376","hsa-mir-548f-3"
"3558","MIMAT0005895_2","hsa-miR-548f-3p"
"3559","MI0039732","hsa-mir-12130"
"3560","MIMAT0049024","hsa-miR-12130"
"3561","MI0015974","hsa-mir-1244-2"
"3562","MIMAT0005896_3","hsa-miR-1244"
"3563","MI0019314","hsa-mir-5706"
"3564","MIMAT0022500","hsa-miR-5706"
"3565","MI0017260","hsa-mir-4633"
"3566","MIMAT0019689","hsa-miR-4633-5p"
"3567","MIMAT0019690","hsa-miR-4633-3p"
"3568","MI0016806","hsa-mir-4460"
"3569","MIMAT0018982","hsa-miR-4460"
"3570","MI0022675","hsa-mir-6830"
"3571","MIMAT0027560","hsa-miR-6830-5p"
"3572","MIMAT0027561","hsa-miR-6830-3p"
"3573","MI0016592","hsa-mir-3936"
"3574","MIMAT0018351","hsa-miR-3936"
"3575","MI0006351","hsa-mir-1289-2"
"3576","MIMAT0005879_1","hsa-miR-1289"
"3577","MI0016062","hsa-mir-3661"
"3578","MIMAT0018082","hsa-miR-3661"
"3579","MI0019288","hsa-mir-5692c-1"
"3580","MIMAT0022476","hsa-miR-5692c"
"3581","MI0005532","hsa-mir-874"
"3582","MIMAT0004911","hsa-miR-874-3p"
